"director_id","genre","prob"
"4423","Documentary","1"
"4424","Comedy","1"
"4424","Drama","1"
"4426","Adventure","0.5"
"4426","Crime","0.5"
"4426","Drama","0.5"
"4426","Mystery","0.5"
"4426","Romance","0.5"
"4427","Fantasy","1"
"4427","Horror","1"
"4427","Romance","1"
"4432","Mystery","1"
"4433","Comedy","0.0833333"
"4433","Documentary","0.75"
"4433","Drama","0.166667"
"4433","Family","0.166667"
"4433","Romance","0.0833333"
"4433","Short","0.333333"
"4433","Thriller","0.0833333"
"4434","Short","1"
"4436","Action","0.5"
"4436","Crime","0.5"
"4436","Drama","0.333333"
"4436","Mystery","0.166667"
"4436","Romance","0.166667"
"4437","Action","0.142857"
"4437","Adventure","0.142857"
"4437","Drama","0.714286"
"4437","Romance","0.142857"
"4437","War","0.285714"
"4438","Documentary","1"
"4438","Short","1"
"4439","Comedy","0.35"
"4439","Crime","0.2"
"4439","Documentary","0.35"
"4439","Family","0.25"
"4439","Romance","0.15"
"4439","Sci-Fi","0.05"
"4439","Short","0.05"
"4439","War","0.05"
"4440","Comedy","1"
"4440","Drama","1"
"4440","Romance","0.5"
"4441","Action","0.545455"
"4441","Crime","0.181818"
"4441","Drama","0.363636"
"4441","Family","0.272727"
"4441","Mystery","0.181818"
"4441","Sci-Fi","0.272727"
"4442","Drama","1"
"4443","Comedy","0.166667"
"4443","Crime","0.333333"
"4443","Drama","0.5"
"4443","Romance","0.166667"
"4443","Thriller","0.5"
"4444","Documentary","1"
"4445","Drama","1"
"4446","Comedy","0.181818"
"4446","Documentary","0.909091"
"4446","Music","0.363636"
"4446","Short","0.636364"
"4447","Drama","1"
"4448","Comedy","0.5"
"4448","Drama","0.5"
"4448","Short","0.5"
"4450","Comedy","1"
"4451","Drama","1"
"4452","Drama","1"
"4453","Drama","1"
"4454","Documentary","0.666667"
"4454","Drama","0.333333"
"4454","Western","0.333333"
"4456","Horror","1"
"4456","Thriller","1"
"4458","Documentary","1"
"4459","Comedy","1"
"4459","Drama","1"
"4459","Short","1"
"4460","Documentary","1"
"4461","Documentary","1"
"4466","Animation","1"
"4466","Fantasy","1"
"4467","Comedy","0.861111"
"4467","Crime","0.0555556"
"4467","Drama","0.0555556"
"4467","Musical","0.222222"
"4467","Romance","0.0277778"
"4467","Short","0.166667"
"4469","Short","1"
"4470","Short","1"
"4472","Comedy","1"
"4472","Short","1"
"4475","Thriller","1"
"4479","Family","1"
"4481","Drama","1"
"4481","Fantasy","1"
"4483","Drama","0.5"
"4483","Family","0.5"
"4483","Romance","0.5"
"4485","Drama","1"
"4485","Musical","0.5"
"4486","Comedy","1"
"4486","Drama","1"
"4486","Family","1"
"4488","Action","0.0588235"
"4488","Comedy","0.235294"
"4488","Crime","0.764706"
"4488","Thriller","0.0588235"
"4490","Sci-Fi","1"
"4491","Fantasy","1"
"4491","Short","1"
"4493","Comedy","0.5"
"4493","Musical","0.5"
"4494","Drama","1"
"4494","Musical","1"
"4494","Romance","1"
"4494","Short","1"
"4495","Comedy","1"
"4496","Horror","1"
"4496","Thriller","1"
"4497","Drama","1"
"4497","Romance","1"
"4498","Documentary","1"
"4499","Comedy","0.142857"
"4499","Drama","0.714286"
"4499","Fantasy","0.142857"
"4499","Mystery","0.142857"
"4499","Short","0.142857"
"4499","War","0.142857"
"4500","Comedy","1"
"4500","Short","1"
"4501","Drama","1"
"4501","Short","1"
"4502","Drama","1"
"4502","Short","1"
"4503","Documentary","1"
"4503","Short","0.333333"
"4504","Comedy","1"
"4504","Short","1"
"4505","Documentary","1"
"4506","Family","1"
"4507","Comedy","0.333333"
"4507","Drama","0.333333"
"4507","Romance","0.333333"
"4507","Thriller","0.333333"
"4508","Drama","0.75"
"4508","Romance","0.25"
"4508","Thriller","0.25"
"4509","Action","0.588235"
"4509","Comedy","0.0588235"
"4509","Crime","0.294118"
"4509","Documentary","0.0588235"
"4509","Drama","0.882353"
"4509","Family","0.294118"
"4509","Fantasy","0.0588235"
"4509","Romance","0.176471"
"4509","Thriller","0.117647"
"4510","Documentary","1"
"4511","Short","1"
"4512","Short","1"
"4513","Comedy","1"
"4514","Action","0.1"
"4514","Comedy","0.166667"
"4514","Documentary","0.0333333"
"4514","Drama","0.633333"
"4514","Family","0.566667"
"4514","Music","0.0333333"
"4514","Musical","0.166667"
"4514","Romance","0.1"
"4515","Drama","1"
"4516","Short","1"
"4517","Documentary","1"
"4518","Documentary","1"
"4519","Documentary","1"
"4521","Documentary","1"
"4521","Short","0.5"
"4522","Drama","1"
"4522","Short","1"
"4523","Comedy","0.5"
"4523","Documentary","0.5"
"4523","Drama","0.5"
"4523","Short","0.5"
"4523","War","0.5"
"4524","Comedy","1"
"4524","Musical","1"
"4525","Crime","0.714286"
"4525","Drama","0.285714"
"4526","Documentary","1"
"4527","Comedy","1"
"4527","Family","1"
"4530","Documentary","1"
"4530","Short","1"
"4533","Comedy","0.333333"
"4533","Drama","0.833333"
"4533","Fantasy","0.166667"
"4533","Musical","0.666667"
"4533","Romance","0.666667"
"4535","Short","1"
"4537","Comedy","1"
"4537","Short","1"
"4538","Comedy","0.5"
"4538","Crime","0.5"
"4538","Drama","0.5"
"4538","Fantasy","0.5"
"4539","Comedy","0.75"
"4539","Documentary","0.25"
"4539","Sci-Fi","0.178571"
"4539","Short","0.892857"
"4540","Music","1"
"4541","Action","1"
"4541","Sci-Fi","1"
"4541","Short","1"
"4542","Short","1"
"4543","Drama","1"
"4544","Fantasy","1"
"4545","Comedy","1"
"4546","Crime","0.4"
"4546","Drama","0.6"
"4546","Horror","0.6"
"4546","Music","0.2"
"4546","Mystery","0.4"
"4546","Short","0.2"
"4546","Thriller","0.4"
"4547","Comedy","0.25"
"4547","Drama","0.5"
"4547","Short","0.25"
"4548","Drama","1"
"4549","Documentary","1"
"4550","Comedy","0.25"
"4550","Drama","0.25"
"4550","Fantasy","0.25"
"4550","Short","1"
"4552","Drama","1"
"4553","Documentary","1"
"4553","Short","1"
"4554","Short","1"
"4555","Comedy","0.166667"
"4555","Documentary","0.166667"
"4555","Drama","0.25"
"4555","Sci-Fi","0.0833333"
"4555","Short","0.5"
"4556","Drama","1"
"4556","Short","1"
"4557","Adventure","1"
"4558","Comedy","1"
"4558","Short","1"
"4560","Drama","1"
"4561","Action","0.5"
"4561","Adventure","0.5"
"4562","Action","0.5"
"4562","Crime","0.166667"
"4562","Drama","0.333333"
"4562","Sci-Fi","0.333333"
"4562","Short","0.166667"
"4562","Thriller","0.333333"
"4563","Comedy","1"
"4564","Documentary","1"
"4564","Short","1"
"4565","Documentary","1"
"4566","Documentary","1"
"4567","Documentary","1"
"4568","Adventure","0.5"
"4568","Fantasy","0.5"
"4568","Horror","0.5"
"4568","Mystery","0.5"
"4568","Romance","0.5"
"4568","Short","0.5"
"4570","Horror","1"
"4570","Sci-Fi","1"
"4572","Short","1"
"4574","Drama","0.888889"
"4574","Musical","0.111111"
"4576","Comedy","0.230769"
"4576","Crime","0.0769231"
"4576","Documentary","0.846154"
"4576","Drama","0.0769231"
"4576","Short","0.0769231"
"4576","Thriller","0.0769231"
"4577","Short","1"
"4578","Fantasy","1"
"4579","Animation","1"
"4580","Documentary","1"
"4580","Short","1"
"4581","Documentary","1"
"4581","Short","1"
"4582","Documentary","1"
"4582","Short","1"
"4583","Comedy","1"
"4583","Drama","1"
"4583","Short","1"
"4585","Animation","1"
"4585","Musical","1"
"4585","Short","1"
"4587","Comedy","0.333333"
"4587","Drama","0.333333"
"4587","Musical","0.333333"
"4587","Short","0.333333"
"4588","Documentary","1"
"4590","Drama","1"
"4591","Drama","1"
"4591","Short","1"
"4592","Comedy","1"
"4592","Drama","1"
"4593","Documentary","1"
"4594","Crime","0.25"
"4594","Drama","0.75"
"4594","Mystery","0.25"
"4595","Animation","1"
"4595","Comedy","0.955556"
"4595","Family","0.961111"
"4595","Music","0.00555556"
"4595","Musical","0.00555556"
"4595","Sci-Fi","0.00555556"
"4595","Short","0.966667"
"4595","War","0.00555556"
"4595","Western","0.0166667"
"4596","Short","1"
"4599","Documentary","1"
"4599","Short","1"
"4600","Comedy","1"
"4601","Drama","1"
"4601","Horror","1"
"4601","Thriller","1"
"4602","Action","0.5"
"4602","Adventure","0.5"
"4602","Horror","0.5"
"4603","Short","1"
"4604","Documentary","1"
"4604","Short","1"
"4605","Drama","1"
"4606","Drama","1"
"4607","Documentary","1"
"4607","Short","1"
"4609","Short","1"
"4610","Documentary","1"
"4611","Drama","1"
"4615","Documentary","1"
"4616","Action","0.5"
"4616","Adventure","0.25"
"4616","Comedy","0.833333"
"4616","Crime","0.25"
"4616","Western","0.416667"
"4618","Documentary","0.285714"
"4618","Drama","0.714286"
"4618","Short","0.428571"
"4621","Documentary","0.666667"
"4621","Short","0.666667"
"4622","Comedy","1"
"4623","Documentary","1"
"4623","Short","1"
"4624","Fantasy","1"
"4624","Short","1"
"4625","Documentary","1"
"4625","Short","1"
"4626","Documentary","1"
"4627","Crime","1"
"4627","Documentary","1"
"4628","Drama","1"
"4629","Documentary","1"
"4630","Drama","1"
"4630","Short","1"
"4632","Short","1"
"4633","Comedy","1"
"4633","Crime","0.5"
"4633","Short","1"
"4634","Crime","1"
"4634","Mystery","0.5"
"4634","Thriller","0.5"
"4635","Documentary","1"
"4636","Documentary","0.5"
"4636","Drama","0.5"
"4636","Short","0.5"
"4638","Short","1"
"4640","Documentary","1"
"4640","Short","1"
"4642","Adventure","0.5"
"4642","Sci-Fi","1"
"4643","Documentary","1"
"4644","Drama","0.5"
"4644","Short","1"
"4646","Drama","1"
"4649","Drama","1"
"4649","Mystery","1"
"4649","Short","1"
"4649","Thriller","1"
"4650","Comedy","0.375"
"4650","Crime","0.125"
"4650","Drama","0.5"
"4650","Horror","0.125"
"4650","Music","0.125"
"4650","Western","0.125"
"4651","Documentary","1"
"4651","Short","1"
"4652","Documentary","1"
"4652","Short","1"
"4653","Comedy","0.2"
"4653","Short","1"
"4654","Crime","0.333333"
"4654","Drama","0.666667"
"4655","Short","1"
"4656","Drama","1"
"4657","Short","1"
"4660","Drama","1"
"4661","Music","1"
"4662","Documentary","1"
"4662","Short","1"
"4663","Documentary","1"
"4665","Adventure","0.105263"
"4665","Comedy","0.105263"
"4665","Crime","0.0526316"
"4665","Drama","0.736842"
"4665","Horror","0.105263"
"4665","Musical","0.0526316"
"4665","Romance","0.0526316"
"4665","Sci-Fi","0.0526316"
"4665","War","0.0526316"
"4666","Comedy","0.666667"
"4666","Crime","0.166667"
"4666","Drama","0.166667"
"4666","Sci-Fi","0.166667"
"4666","Short","0.333333"
"4666","Thriller","0.5"
"4667","Drama","1"
"4669","Short","1"
"4670","Animation","1"
"4670","Comedy","0.222222"
"4670","Drama","0.111111"
"4670","Family","0.111111"
"4670","Musical","0.444444"
"4670","Mystery","0.111111"
"4670","Short","0.777778"
"4671","Short","1"
"4672","Short","1"
"4673","Documentary","1"
"4676","Short","1"
"4677","Comedy","1"
"4678","Adventure","0.025974"
"4678","Comedy","0.857143"
"4678","Crime","0.0519481"
"4678","Documentary","0.012987"
"4678","Drama","0.0519481"
"4678","Film-Noir","0.012987"
"4678","Mystery","0.038961"
"4678","Short","0.831169"
"4678","Thriller","0.012987"
"4678","Western","0.0649351"
"4679","Comedy","0.75"
"4679","Drama","0.25"
"4679","Short","0.5"
"4680","Comedy","0.909091"
"4680","Crime","0.0909091"
"4680","Musical","0.272727"
"4680","Romance","0.272727"
"4681","Short","1"
"4682","Documentary","1"
"4682","Short","1"
"4684","Short","1"
"4686","Short","1"
"4687","Animation","0.846154"
"4687","Short","0.538462"
"4688","Comedy","1"
"4688","Family","1"
"4689","Horror","0.333333"
"4689","Sci-Fi","0.333333"
"4689","Short","1"
"4690","Sci-Fi","1"
"4690","Short","1"
"4692","Drama","1"
"4692","Thriller","1"
"4695","Short","1"
"4696","Drama","1"
"4696","Short","0.333333"
"4697","Comedy","1"
"4697","Romance","1"
"4699","Short","0.5"
"4699","Thriller","0.5"
"4700","Comedy","1"
"4700","Romance","1"
"4701","Documentary","0.375"
"4701","Drama","0.125"
"4701","Horror","0.25"
"4701","Short","0.25"
"4701","Thriller","0.25"
"4702","Animation","1"
"4702","Family","1"
"4704","Drama","0.333333"
"4704","Romance","0.333333"
"4704","Short","1"
"4707","Adventure","1"
"4707","Crime","1"
"4708","Action","1"
"4709","Animation","0.5"
"4709","Short","1"
"4710","Documentary","1"
"4712","Music","1"
"4713","Short","1"
"4714","Comedy","0.25"
"4714","Drama","0.75"
"4714","Family","0.75"
"4714","Musical","1"
"4714","Romance","0.75"
"4715","Documentary","0.666667"
"4715","Drama","0.333333"
"4715","Family","0.333333"
"4715","Short","0.333333"
"4716","Comedy","0.5"
"4716","Romance","0.5"
"4716","Short","1"
"4717","Comedy","1"
"4717","Horror","1"
"4717","Short","1"
"4718","Comedy","1"
"4719","Adventure","0.333333"
"4719","Documentary","0.333333"
"4719","Short","0.333333"
"4719","War","0.333333"
"4720","Action","1"
"4720","Documentary","1"
"4721","Comedy","0.833333"
"4721","Drama","0.166667"
"4721","Musical","0.333333"
"4721","Short","0.833333"
"4722","Adventure","1"
"4723","Short","1"
"4725","Short","1"
"4725","Thriller","1"
"4726","Fantasy","0.4"
"4726","Horror","1"
"4726","Short","0.4"
"4726","Thriller","0.2"
"4727","Animation","1"
"4727","Comedy","1"
"4727","Musical","0.5"
"4727","Sci-Fi","0.5"
"4727","Short","1"
"4728","Drama","0.5"
"4728","Short","0.5"
"4729","Documentary","1"
"4732","Adventure","1"
"4732","Family","1"
"4732","Fantasy","1"
"4733","Comedy","0.4"
"4733","Crime","0.4"
"4733","Drama","0.8"
"4733","Romance","0.4"
"4733","Thriller","0.2"
"4734","Documentary","1"
"4735","Crime","0.5"
"4735","Drama","0.5"
"4735","Romance","0.5"
"4737","Drama","0.5"
"4737","Short","1"
"4738","Adventure","0.0266667"
"4738","Comedy","0.0666667"
"4738","Drama","0.733333"
"4738","Mystery","0.0666667"
"4738","Romance","0.08"
"4738","Short","0.0666667"
"4738","Thriller","0.0133333"
"4738","War","0.0533333"
"4738","Western","0.186667"
"4739","Drama","1"
"4739","Short","1"
"4740","Action","1"
"4741","Adventure","0.333333"
"4741","Drama","0.333333"
"4741","Fantasy","0.333333"
"4742","Action","0.5"
"4742","Sci-Fi","1"
"4742","Thriller","0.5"
"4743","Short","1"
"4744","Action","0.142857"
"4744","Comedy","0.142857"
"4744","Documentary","0.142857"
"4744","Drama","0.571429"
"4744","Music","0.285714"
"4744","Short","0.142857"
"4744","War","0.285714"
"4745","Drama","1"
"4746","Drama","0.5"
"4746","Thriller","0.5"
"4749","Documentary","1"
"4750","Documentary","1"
"4750","Short","1"
"4752","Drama","0.5"
"4752","Music","0.5"
"4752","Romance","0.5"
"4754","Documentary","1"
"4754","Short","1"
"4756","Documentary","0.5"
"4756","Horror","0.5"
"4756","Short","0.5"
"4758","Drama","1"
"4758","War","1"
"4759","Drama","1"
"4763","Drama","1"
"4763","Fantasy","1"
"4763","Sci-Fi","1"
"4765","Comedy","0.5"
"4765","Short","0.5"
"4766","Documentary","1"
"4767","Animation","0.111111"
"4767","Comedy","0.111111"
"4767","Crime","0.111111"
"4767","Drama","0.555556"
"4767","Short","0.333333"
"4768","Drama","1"
"4770","Drama","1"
"4771","Comedy","0.5"
"4771","Drama","0.5"
"4771","Short","0.5"
"4772","Documentary","1"
"4773","Documentary","1"
"4774","Fantasy","0.5"
"4774","Horror","0.5"
"4774","Sci-Fi","0.5"
"4775","Documentary","1"
"4776","Horror","1"
"4777","Documentary","1"
"4777","Short","1"
"4778","Documentary","1"
"4778","Short","1"
"4779","Drama","1"
"4780","Comedy","0.333333"
"4780","Music","0.333333"
"4780","Short","0.666667"
"4781","Short","1"
"4782","Drama","1"
"4782","Thriller","1"
"4783","Documentary","0.333333"
"4783","Drama","0.333333"
"4783","Short","1"
"4784","Documentary","0.5"
"4784","Music","0.75"
"4786","Comedy","0.333333"
"4786","Documentary","0.333333"
"4786","Drama","0.333333"
"4786","Short","1"
"4788","Documentary","0.5"
"4788","Drama","0.5"
"4789","Drama","1"
"4790","Drama","1"
"4791","Comedy","0.666667"
"4791","Fantasy","0.333333"
"4791","Short","1"
"4792","Drama","1"
"4795","Documentary","1"
"4796","Comedy","1"
"4796","Short","1"
"4797","Comedy","0.5"
"4797","Short","1"
"4799","Comedy","1"
"4800","Short","1"
"4801","Drama","1"
"4802","Music","1"
"4805","Documentary","1"
"4805","Short","1"
"4806","Animation","1"
"4806","Comedy","1"
"4806","Short","1"
"4808","Comedy","0.263158"
"4808","Documentary","0.0526316"
"4808","Drama","0.578947"
"4808","Music","0.0526316"
"4808","Thriller","0.0526316"
"4808","War","0.210526"
"4809","Documentary","1"
"4809","Music","1"
"4810","Crime","0.0714286"
"4810","Drama","1"
"4811","Drama","0.5"
"4811","Music","0.5"
"4812","Adventure","1"
"4812","Animation","0.666667"
"4812","Comedy","1"
"4812","Fantasy","1"
"4813","Documentary","1"
"4813","Short","1"
"4814","Drama","1"
"4815","Comedy","0.333333"
"4815","Crime","0.333333"
"4815","Horror","0.333333"
"4815","Short","0.333333"
"4817","Comedy","1"
"4817","Short","1"
"4817","Thriller","1"
"4818","Short","1"
"4819","Comedy","1"
"4819","Short","1"
"4820","Documentary","0.5"
"4820","Music","0.5"
"4821","Documentary","1"
"4821","Short","1"
"4823","Action","0.166667"
"4823","Comedy","0.166667"
"4823","Horror","0.166667"
"4823","Romance","0.166667"
"4823","Sci-Fi","0.333333"
"4823","Thriller","0.333333"
"4824","Drama","1"
"4824","Thriller","0.166667"
"4825","Documentary","0.5"
"4825","Mystery","0.5"
"4826","Short","1"
"4827","Comedy","1"
"4828","Drama","0.6"
"4828","Musical","0.4"
"4828","Short","0.4"
"4829","Documentary","0.5"
"4829","Drama","0.166667"
"4829","Horror","0.0833333"
"4829","Sci-Fi","0.75"
"4829","Short","0.166667"
"4829","War","0.0833333"
"4830","Comedy","1"
"4830","Romance","1"
"4831","Comedy","1"
"4836","Short","1"
"4837","Comedy","0.5"
"4837","Drama","0.5"
"4837","Romance","0.5"
"4837","Short","0.5"
"4838","Documentary","1"
"4839","Documentary","0.333333"
"4839","Drama","0.333333"
"4839","Short","0.333333"
"4839","War","0.333333"
"4840","Comedy","1"
"4840","Short","1"
"4841","Comedy","0.5"
"4841","Drama","0.5"
"4841","Musical","0.5"
"4841","Short","0.5"
"4842","Documentary","1"
"4842","Short","1"
"4843","Short","1"
"4844","Action","0.166667"
"4844","Comedy","0.166667"
"4844","Crime","0.333333"
"4844","Drama","0.666667"
"4844","Romance","0.166667"
"4844","Thriller","0.166667"
"4844","War","0.166667"
"4846","Comedy","0.5"
"4846","Drama","0.75"
"4847","Short","1"
"4848","Adventure","1"
"4848","Comedy","1"
"4848","Crime","1"
"4848","Family","1"
"4848","Short","1"
"4848","Thriller","1"
"4849","Comedy","1"
"4849","Fantasy","1"
"4849","Horror","1"
"4849","Short","1"
"4850","Action","1"
"4852","Documentary","1"
"4853","Music","1"
"4853","Short","1"
"4854","Action","0.2"
"4854","Comedy","0.4"
"4854","Drama","0.4"
"4854","Romance","0.4"
"4856","Documentary","1"
"4858","Documentary","1"
"4860","Action","0.5"
"4860","Crime","0.5"
"4860","Drama","1"
"4860","Musical","0.5"
"4860","Romance","0.5"
"4860","Thriller","0.5"
"4861","Documentary","1"
"4862","Short","1"
"4863","Short","1"
"4864","Documentary","1"
"4867","Action","0.153846"
"4867","Comedy","0.230769"
"4867","Crime","0.153846"
"4867","Drama","0.769231"
"4867","Family","0.0769231"
"4867","Romance","0.153846"
"4867","Sci-Fi","0.0769231"
"4867","Thriller","0.230769"
"4869","Comedy","0.5"
"4869","Drama","0.5"
"4870","Documentary","1"
"4870","Drama","1"
"4871","Mystery","1"
"4871","Short","1"
"4873","Documentary","1"
"4874","Animation","0.5"
"4874","Drama","0.5"
"4874","Short","0.5"
"4875","Adventure","0.5"
"4875","Comedy","0.25"
"4875","Drama","0.25"
"4875","Musical","0.25"
"4876","Short","1"
"4877","Adventure","1"
"4877","Documentary","1"
"4878","Animation","1"
"4878","Short","1"
"4879","Documentary","1"
"4879","Short","1"
"4882","Short","1"
"4883","Drama","1"
"4883","Short","1"
"4885","Documentary","1"
"4885","Short","1"
"4887","Drama","0.5"
"4887","Romance","0.5"
"4887","Short","0.5"
"4888","Short","1"
"4889","Documentary","1"
"4890","Documentary","1"
"4891","Drama","1"
"4891","Mystery","1"
"4891","Short","1"
"4893","Action","0.5"
"4893","Comedy","0.5"
"4893","Drama","0.5"
"4895","Animation","1"
"4895","Comedy","0.875"
"4895","Short","0.916667"
"4898","Short","1"
"4899","Comedy","1"
"4899","Romance","1"
"4900","Documentary","0.5"
"4900","Short","1"
"4900","War","0.25"
"4901","Comedy","1"
"4901","Drama","1"
"4901","Short","1"
"4902","Short","1"
"4907","Documentary","1"
"4907","Short","1"
"4910","Drama","1"
"4911","Action","1"
"4911","Drama","1"
"4911","Romance","1"
"4911","Thriller","1"
"4913","Documentary","0.5"
"4913","Musical","0.5"
"4913","Short","1"
"4914","Short","1"
"4917","Documentary","1"
"4918","Action","0.0588235"
"4918","Comedy","0.235294"
"4918","Crime","0.0588235"
"4918","Drama","0.647059"
"4918","Romance","0.235294"
"4918","Short","0.117647"
"4918","Thriller","0.117647"
"4920","Drama","0.75"
"4920","Romance","0.25"
"4920","Short","0.25"
"4922","Action","0.166667"
"4922","Documentary","0.5"
"4922","Drama","0.333333"
"4922","Short","0.5"
"4924","Documentary","1"
"4926","Documentary","1"
"4927","Action","1"
"4927","Drama","1"
"4927","Musical","1"
"4928","Short","1"
"4930","Documentary","1"
"4930","Short","1"
"4931","Short","1"
"4932","Drama","0.666667"
"4932","Short","0.333333"
"4932","Thriller","0.555556"
"4932","War","0.111111"
"4933","Drama","1"
"4933","Short","1"
"4935","Drama","1"
"4939","Drama","0.5"
"4939","Horror","0.5"
"4941","Comedy","1"
"4941","Short","0.333333"
"4942","Comedy","1"
"4942","Horror","1"
"4942","Short","1"
"4943","Documentary","1"
"4944","Comedy","0.25"
"4944","Drama","0.75"
"4944","Family","0.25"
"4944","Short","0.25"
"4945","Documentary","1"
"4946","Documentary","0.5"
"4946","Short","1"
"4947","Drama","1"
"4947","Short","1"
"4948","Documentary","0.5"
"4948","Music","0.5"
"4948","Short","0.5"
"4949","Short","1"
"4950","Documentary","1"
"4950","Short","1"
"4951","Documentary","0.5"
"4951","Drama","0.5"
"4952","Drama","1"
"4953","Adventure","0.333333"
"4953","Crime","0.333333"
"4953","War","0.333333"
"4955","Comedy","1"
"4955","Short","1"
"4956","Short","1"
"4957","Short","1"
"4959","Short","1"
"4960","Documentary","1"
"4960","Short","1"
"4962","Crime","1"
"4962","Drama","1"
"4962","Thriller","1"
"4963","Comedy","1"
"4966","Animation","0.166667"
"4966","Crime","0.166667"
"4966","Family","0.666667"
"4966","Fantasy","0.166667"
"4967","Documentary","1"
"4968","Short","1"
"4970","Action","0.5"
"4970","Comedy","0.5"
"4970","Crime","0.5"
"4970","Drama","0.5"
"4970","Thriller","0.5"
"4972","Comedy","0.166667"
"4972","Documentary","0.166667"
"4972","Drama","0.5"
"4972","Romance","0.166667"
"4972","Short","0.333333"
"4973","Comedy","1"
"4973","Drama","1"
"4973","Family","1"
"4974","Documentary","1"
"4975","Comedy","1"
"4975","Documentary","1"
"4975","Short","1"
"4976","Comedy","1"
"4977","Adventure","1"
"4977","Animation","1"
"4977","Comedy","1"
"4977","Fantasy","1"
"4977","Short","1"
"4978","Action","0.181818"
"4978","Adventure","0.272727"
"4978","Comedy","0.272727"
"4978","Drama","0.0909091"
"4978","Family","0.363636"
"4978","Fantasy","0.363636"
"4978","Music","0.272727"
"4978","Romance","0.181818"
"4978","Sci-Fi","0.181818"
"4979","Documentary","1"
"4980","Comedy","0.333333"
"4980","Drama","0.666667"
"4980","Thriller","0.333333"
"4981","Animation","1"
"4981","Short","1"
"4982","Comedy","1"
"4982","Short","1"
"4983","Short","1"
"4984","Drama","1"
"4985","Drama","1"
"4986","Short","1"
"4987","Comedy","1"
"4987","Musical","0.625"
"4988","Action","0.111111"
"4988","Comedy","0.111111"
"4988","Crime","0.222222"
"4988","Drama","0.666667"
"4988","Romance","0.111111"
"4988","Short","0.111111"
"4988","Thriller","0.333333"
"4989","Drama","1"
"4990","Short","1"
"4991","Comedy","1"
"4991","Short","1"
"4992","Comedy","0.75"
"4992","Drama","0.25"
"4992","Short","0.75"
"4993","Action","1"
"4993","Adventure","1"
"4993","Animation","1"
"4993","Comedy","1"
"4993","Family","1"
"4993","Sci-Fi","1"
"4993","Thriller","1"
"4994","Documentary","1"
"4996","Comedy","1"
"4997","Short","1"
"4998","Short","1"
"4999","Adventure","0.2"
"4999","Documentary","0.2"
"4999","Drama","0.4"
"4999","Sci-Fi","0.6"
"4999","Short","0.2"
"5001","Western","1"
"5002","Comedy","1"
"5002","Horror","1"
"5003","Musical","1"
"5004","Comedy","0.5"
"5004","Documentary","0.5"
"5004","Family","0.5"
"5005","Action","0.333333"
"5005","Adventure","0.133333"
"5005","Comedy","0.0666667"
"5005","Crime","0.0666667"
"5005","Drama","0.466667"
"5005","Family","0.2"
"5005","Fantasy","0.133333"
"5005","Sci-Fi","0.0666667"
"5005","Thriller","0.133333"
"5007","Action","0.25"
"5007","Drama","1"
"5008","Adventure","1"
"5008","Sci-Fi","1"
"5008","Thriller","1"
"5009","Animation","0.166667"
"5009","Comedy","0.166667"
"5009","Documentary","0.166667"
"5009","Family","0.333333"
"5009","Musical","0.166667"
"5009","Short","1"
"5010","Music","0.5"
"5010","Short","0.5"
"5012","Drama","1"
"5013","Comedy","1"
"5014","Short","1"
"5015","Drama","1"
"5018","Documentary","1"
"5021","Comedy","1"
"5021","Short","1"
"5024","Comedy","1"
"5024","Short","1"
"5025","Drama","1"
"5026","Animation","1"
"5026","Short","1"
"5027","Animation","0.142857"
"5027","Drama","0.285714"
"5027","Family","0.142857"
"5027","Fantasy","0.142857"
"5027","Sci-Fi","0.142857"
"5027","Short","0.142857"
"5027","Western","0.428571"
"5028","Comedy","1"
"5028","Drama","1"
"5029","Documentary","1"
"5031","Comedy","0.0909091"
"5031","Crime","0.0909091"
"5031","Drama","0.545455"
"5031","Musical","0.0909091"
"5031","Mystery","0.0909091"
"5031","Romance","0.181818"
"5031","Short","0.181818"
"5031","Thriller","0.0909091"
"5032","Short","1"
"5033","Documentary","1"
"5033","Music","1"
"5034","Documentary","1"
"5034","Short","1"
"5037","Action","0.1"
"5037","Drama","0.2"
"5037","Mystery","0.3"
"5037","Western","0.4"
"5038","Documentary","0.5"
"5038","Drama","0.5"
"5039","Comedy","1"
"5041","Comedy","1"
"5043","Action","0.0909091"
"5043","Adventure","0.454545"
"5043","Drama","0.636364"
"5043","Romance","0.272727"
"5044","Comedy","1"
"5045","Romance","1"
"5046","Documentary","1"
"5046","Short","0.4"
"5047","Documentary","0.9375"
"5047","Family","0.0625"
"5047","Short","0.1875"
"5048","Animation","0.2"
"5048","Drama","0.2"
"5048","Family","0.2"
"5048","Short","0.6"
"5050","Documentary","0.2"
"5050","Drama","0.8"
"5051","Action","0.3"
"5051","Comedy","0.9"
"5051","Drama","0.1"
"5051","Horror","0.1"
"5051","Sci-Fi","0.1"
"5051","Short","0.2"
"5051","Western","0.1"
"5052","Comedy","0.75"
"5052","Drama","0.75"
"5052","Short","0.5"
"5053","Short","1"
"5054","Comedy","0.5"
"5054","Short","1"
"5058","Short","1"
"5059","Short","1"
"5062","Drama","1"
"5062","Romance","1"
"5063","Action","0.25"
"5063","Crime","0.5"
"5063","Drama","0.25"
"5063","Thriller","0.25"
"5065","Family","1"
"5066","Animation","0.5"
"5066","Comedy","0.5"
"5066","Short","0.5"
"5068","Adventure","1"
