actor_id,first_name,last_name,gender
8043,Keith (IV),Allen,M
8044,Keith (V),Allen,M
8045,Keith (VII),Allen,M
8046,Ken (I),Allen,M
8047,Ken (IV),Allen,M
8048,Ken (VI),Allen,M
8049,Kenneth,Allen,M
8050,Kenneth P.,Allen,M
8051,Kenneth S.,Allen,M
8052,Kenroy,Allen,M
8053,Kent,Allen,M
8054,Kerry,Allen,M
8055,Kevin (I),Allen,M
8056,Kevin (II),Allen,M
8057,Kevin (V),Allen,M
8058,Kevin Scott,Allen,M
8059,Kim (I),Allen,M
8060,Kip,Allen,M
8061,Kirtus,Allen,M
8062,Koury,Allen,M
8063,Lane,Allen,M
8064,Larry (III),Allen,M
8065,Lee (I),Allen,M
8066,Lee (III),Allen,M
8067,Leigh,Allen,M
8068,Leo,Allen,M
8069,LeRoy,Allen,M
8070,Les,Allen,M
8071,Leslie (I),Allen,M
8072,Lester (I),Allen,M
8073,Lionel,Allen,M
8074,Lloyd (I),Allen,M
8075,Lloyd (II),Allen,M
8076,Lloyd (IV),Allen,M
8077,Lorenzo,Allen,M
8078,Lorne J.,Allen,M
8079,Lucius,Allen,M
8080,MacKenzie,Allen,M
8081,Marc (I),Allen,M
8082,Marcus (I),Allen,M
8083,Marit,Allen,M
8084,Mark (I),Allen,M
8085,Mark (II),Allen,M
8086,Mark (III),Allen,M
8087,Mark (V),Allen,M
8088,Mark (VI),Allen,M
8089,Mark (VII),Allen,M
8090,Mark (XII),Allen,M
8091,Mark (XV),Allen,M
8092,Mark E.,Allen,M
8093,Mark G.,Allen,M
8094,Mark S.,Allen,M
8095,Marsh,Allen,M
8096,Marshall,Allen,M
8097,Martin (II),Allen,M
8098,Martin (V),Allen,M
8099,Marty,Allen,M
8100,Matthew,Allen,M
8101,Maury,Allen,M
8102,Mel (I),Allen,M
8103,Mel (II),Allen,M
8104,Melvin,Allen,M
8105,Melvin F.,Allen,M
8106,Michael (I),Allen,M
8107,Michael (IV),Allen,M
8108,Michael (V),Allen,M
8109,Michael (VI),Allen,M
8110,Michael (VIII),Allen,M
8111,Michael D.,Allen,M
8112,Michael V.,Allen,M
8113,Mike (I),Allen,M
8114,Mike (III),Allen,M
8115,Mitchell,Allen,M
8116,Neal (I),Allen,M
8117,Ned,Allen,M
8118,Nicolas,Allen,M
8119,Nik,Allen,M
8120,Norman,Allen,M
8121,Oliver C.,Allen,M
8122,Pat (II),Allen,M
8123,Patrick (I),Allen,M
8124,Patrick (III),Allen,M
8125,Patrick W.,Allen,M
8126,Paul (I),Allen,M
8127,Paul (IV),Allen,M
8129,Paul G.,Allen,M
8131,Peter (I),Allen,M
8132,Peter (II),Allen,M
8133,Peter (VI),Allen,M
8134,Phil (I),Allen,M
8135,Phil (II),Allen,M
8136,Philip,Allen,M
8137,Phillip (II),Allen,M
8138,Phillip R.,Allen,M
8139,Quintin W.,Allen,M
8140,R.G.,Allen,M
8141,Radford,Allen,M
8142,Ralph (II),Allen,M
8143,Rance,Allen,M
8144,Ray (I),Allen,M
8145,Ray (III),Allen,M
8146,Ray (V),Allen,M
8147,Ray (VI),Allen,M
8148,Raymond (I),Allen,M
8149,Raymond (II),Allen,M
8150,Raúl,Allen,M
8151,Reed (II),Allen,M
8152,Rex,Allen,M
8153,Reynolds,Allen,M
8154,Richard 'Pistol',Allen,M
8155,Richard (I),Allen,M
8156,Richard (IX),Allen,M
8157,Richard (V),Allen,M
8158,Richard (VI),Allen,M
8159,Richard (VII),Allen,M
8160,Richard (XII),Allen,M
8161,Richard (XV),Allen,M
8162,Richard E.,Allen,M
8163,Richard H.,Allen,M
8164,Richard R.,Allen,M
8165,Richard V.,Allen,M
8166,Richard Ward,Allen,M
8167,Rick (II),Allen,M
8168,Rick (III),Allen,M
8169,Rick (IV),Allen,M
8172,Rick (VII),Allen,M
8174,Ricky,Allen,M
8175,Ringo,Allen,M
8176,Ritchie,Allen,M
8178,Robbie (I),Allen,M
8179,Robert (I),Allen,M
8181,Robert (VI),Allen,M
8182,Robert (XII),Allen,M
8183,Robert (XIV),Allen,M
8184,Robert John,Allen,M
8185,Robert Lee,Allen,M
8186,Robert W.,Allen,M
8187,Robin (II),Allen,M
8188,Rocqueford,Allen,M
8189,Roger (I),Allen,M
8190,Roger (II),Allen,M
8191,Roger (IV),Allen,M
8192,Ron (II),Allen,M
8193,Ron (IV),Allen,M
8194,Ron (V),Allen,M
8195,Ronald (I),Allen,M
8196,Ronn,Allen,M
8198,Ross,Allen,M
8199,Russ,Allen,M
8200,Russell (II),Allen,M
8201,Ryan A.,Allen,M
8202,Sam (I),Allen,M
8203,Sam (II),Allen,M
8204,Sam (III),Allen,M
8205,Samuel,Allen,M
8206,Samuel W.,Allen,M
8207,Sarge,Allen,M
8208,Scott (II),Allen,M
8209,Scott (III),Allen,M
8211,Scott (VI),Allen,M
8212,Scott Arthur,Allen,M
8213,Sean (II),Allen,M
8214,Sean (IV),Allen,M
8215,Sean M.,Allen,M
8216,Sean Michael,Allen,M
8217,Sebastian (I),Allen,M
8218,Seth (I),Allen,M
8219,Seth (II),Allen,M
8220,Shane (II),Allen,M
8221,Shenoah,Allen,M
8222,Sid,Allen,M
8223,Simon (II),Allen,M
8224,Slim,Allen,M
8225,Slyvester,Allen,M
8226,Sonny (II),Allen,M
8227,Spencer,Allen,M
8228,Steve (I),Allen,M
8230,Steve (IX),Allen,M
8231,Steve (V),Allen,M
8232,Steve (VI),Allen,M
8233,Steven (I),Allen,M
8234,Steven (II),Allen,M
8235,Steven Eric,Allen,M
8236,Steven G.,Allen,M
8237,Steven Lee,Allen,M
8238,Stevie,Allen,M
8239,Stewart,Allen,M
8240,Stuart (III),Allen,M
8242,Ted (V),Allen,M
8243,Terry (I),Allen,M
8244,Terry (II),Allen,M
8245,Tex,Allen,M
8246,Thomas (I),Allen,M
8247,Thomas (III),Allen,M
8248,Thomas (IV),Allen,M
8249,Thomas (V),Allen,M
8250,Thomas B.,Allen,M
8251,Tim (I),Allen,M
8252,Tim (VI),Allen,M
8253,Timothy (I),Allen,M
8254,Toby,Allen,M
8255,Todd,Allen,M
8256,Tom (I),Allen,M
8257,Tom (IX),Allen,M
8258,Tom (VI),Allen,M
8259,Tom (VII),Allen,M
8260,Tom (VIII),Allen,M
8261,Tommy (I),Allen,M
8262,Tommy (II),Allen,M
8263,Tommy (III),Allen,M
8264,Tommy (IV),Allen,M
8265,Tony (I),Allen,M
8266,Tony (II),Allen,M
8267,Tony (III),Allen,M
8268,Trenton,Allen,M
8269,Trevor,Allen,M
8270,Tyler (II),Allen,M
8271,Tyress,Allen,M
8272,Vance,Allen,M
8273,Vernett,Allen,M
8274,Victor,Allen,M
8275,Viktor,Allen,M
8276,Vincent (I),Allen,M
8277,Vincent (II),Allen,M
8278,W.J.,Allen,M
8279,Wade,Allen,M
8280,Ward 'Kip',Allen,M
8281,Waz,Allen,M
8282,Weldon,Allen,M
8283,Willi,Allen,M
8284,William (II),Allen,M
8285,William Lawrence,Allen,M
8286,Woody,Allen,M
8287,Yamaeh,Allen,M
8288,Zachary M.,Allen,M
8289,Charles,Allen-Anderson,M
8290,Jordan,Allen-Dutton,M
8291,Dave,Allenby,M
8292,Edmund,Allenby,M
8293,Frank,Allenby,M
8294,Jim,Allenby,M
8295,Marlon,Allenby,M
8296,Peter,Allenby,M
8297,Tamba,Allenby,M
8298,Alfredo,Allende,M
8299,Bobby,Allende,M
8300,Edward,Allende,M
8301,Fernando,Allende,M
8302,Gonzalo,Allende,M
8303,Jorge,Allende,M
8304,Juan,Allende,M
8305,Lowin,Allende,M
8306,Natxo,Allende,M
8307,Nicolás,Allende,M
8308,Octavio,Allende,M
8309,Ricardo,Allende,M
8310,Salvador,Allende,M
8311,Santiago,Allende,M
8312,Víctor,Allende,M
8313,Reinhard,Allendorf,M
8314,John,Allendorfer,M
8315,Ali,Alleney,M
8316,Richard,Allenson,M
8317,Jason,Allentoff,M
8318,Anders,Allentoft,M
8319,Xavier,Allepuz,M
8320,Chris,Aller,M
8321,David,Aller,M
8322,Javier,Aller,M
8323,John,Aller,M
8324,Juan,Aller,M
8325,Luis (I),Aller,M
8326,Argentino,Alleres,M
8327,Esteban,Alleres,M
8328,Steven,Allerick,M
8329,David,Allers,M
8330,Dirk,Allers,M
8331,Roger,Allers,M
8332,Alexander,Allerson,M
8333,Dave,Allert,M
8334,Grant,Allert,M
8335,Albert,Allerup,M
8336,Alex,Allessandroni,M
8337,Art,Allessi,M
8338,Marco,Alletto,M
8339,Aldo,Alleva,M
8340,Danilo,Alleva,M
8341,Luke,Alleva,M
8342,Al The,Alley Cat,M
8343,James,Alley Jr.,M
8344,Brandon,Alley,M
8345,Bryce,Alley,M
8346,David Brian,Alley,M
8347,Jay Dee,Alley,M
8348,Jeremiah,Alley,M
8349,Kat,Alley,M
8350,Ralph,Alley,M
8351,Robert,Alley,M
8352,S.,Alley,M
8353,Tom (I),Alley,M
8354,Tom (II),Alley,M
8355,Derek,Alleyn,M
8356,Rick,Alleyn,M
8357,Mark,Alleyne,M
8358,Raphael,Alleyne,M
8359,Tony,Alleyne,M
8360,George W.,Allf,M
8361,Roger,Allford,M
8362,Adam,Allfrey,M
8363,Keith D.,Allgeier,M
8364,Sepp,Allgeier,M
8365,Billy Joe,Allgood,M
8366,Carl C.,Allgood,M
8367,Harold,Allgood,M
8368,Jerry,Allgor,M
8369,Henrik,Allgén,M
8370,Al,Alli,M
8371,Antero,Alli,M
8372,Kassin,Alli,M
8373,Paul,Alli,M
8374,Jacques,Alliali,M
8375,Peter,Allias,M
8376,Louis,Alliber,M
8377,Jean-Louis,Allibert,M
8378,Jovan,Allie,M
8379,Koby,Allie,M
8380,Sasha,Alliel,M
8381,Daniel,Allier,M
8382,Amand,Alliger,M
8383,Richard,Alliger,M
8384,Raul,Allikivi,M
8385,Alex,Allin,M
8386,Eugene,Allin,M
8387,GG,Allin,M
8388,Jeff,Allin,M
8389,Merle,Allin,M
8390,Richard,Allin,M
8391,Pekka,Allinen,M
8392,James,Alling,M
8393,Morgan,Alling,M
8394,Thomas,Alling,M
8395,Victor,Alling,M
8396,Laurent,Allinger,M
8397,Thiemo,Allinger,M
8398,Keith,Allingham,M
8399,Mark,Allington,M
8400,Michael,Allinson,M
8401,Pascal,Allio,M
8402,Paul,Allio,M
8403,Pierre,Allio,M
8404,René,Allio,M
8405,Yves,Allion,M
8406,Diego,Allione,M
8407,Ian,Allis,M
8408,Jacques,Allisio,M
8409,Anthony,Allison,M
8410,Bart,Allison,M
8411,Ben,Allison,M
8412,Bill (I),Allison,M
8413,Bill (II),Allison,M
8414,Bob (II),Allison,M
8415,Bobby,Allison,M
8416,Bruce,Allison,M
8417,Chris (II),Allison,M
8418,Christopher,Allison,M
8419,Clay (II),Allison,M
8420,Davey,Allison,M
8421,Don,Allison,M
8422,Donnie,Allison,M
8423,Drew,Allison,M
8424,Eric,Allison,M
8425,Frank (II),Allison,M
8426,Frankie J.,Allison,M
8427,Fred,Allison,M
8428,George (I),Allison,M
8429,Jack,Allison,M
8430,Jeff,Allison,M
8431,Jerry,Allison,M
8432,Joe,Allison,M
8433,John (II),Allison,M
8434,Jonah,Allison,M
8435,Jordan,Allison,M
8436,Keith,Allison,M
8437,Kevin,Allison,M
8438,Lee (I),Allison,M
8439,Mose,Allison,M
8440,Paul (II),Allison,M
8441,Ralph,Allison,M
8442,Ray,Allison,M
8443,Richard,Allison,M
8444,Roger,Allison,M
8445,Ryeland,Allison,M
8446,Steve,Allison,M
8447,Thom,Allison,M
8448,Tony,Allison,M
8449,Wayne,Allison,M
8450,Claud,Allister,M
8451,David,Allister,M
8452,Will,Allister,M
8453,Harry,Alliston,M
8454,Lee,Alliston,M
8455,Steve,Alliston,M
8456,Nasser,Allitouche,M
8457,Thomas,Allkemper,M
8458,Daniel,Allman,M
8459,Don,Allman,M
8460,Duane,Allman,M
8461,Elijah,Allman,M
8462,Eric,Allman,M
8463,Gregg,Allman,M
8464,Marshall,Allman,M
8466,Robert,Allman,M
8467,Ross,Allman,M
8468,Seth,Allman,M
8469,Sheldon,Allman,M
8470,Warren,Allmand,M
8471,Clinton,Allmon,M
8472,Dave,Allmond,M
8473,John,Allmond,M
8474,Peck,Allmond,M
8475,Ernie,Allo,M
8476,Antonio,Allocca,M
8477,Francesco,Allocca,M
8478,Lucio,Allocca,M
8479,Vittorio,Allocca,M
8480,James,Allodi,M
8481,Luigi,Allodoli,M
8482,Klaus,Allofs,M
8483,Pierre,Alloggia,M
8484,Guy,Allombert,M
8485,The,Allon Trio,M
8486,Jacob,Allon,M
8487,Jhonny,Allon,M
8488,Johnny,Allon,M
8489,Yigal,Allon,M
8490,Ramón,Allonada,M
8491,Luk,Alloo,M
8492,Richard,Allord,M
8493,John,Allore,M
8494,Jonathan,Allore,M
8495,Paul,Allot,M
8496,William,Allot,M
8497,Keith,Allott,M
8498,Abdel,Allouach,M
8499,Merzak,Allouache,M
8500,Hichem,Allouachiche,M
8501,Frederick,Allouard-Rubin,M
8502,Didier,Allouch,M
8503,Walter,Allouch,M
8504,Cyril,Allouche,M
8505,Daniel,Allouche,M
8506,David,Allouche,M
8507,Josh,Allouche,M
8508,Bernard,Allouf,M
8509,Brian,Allport,M
8510,Chris M.,Allport,M
8511,Christopher,Allport,M
8512,James,Allport,M
8513,Bruce,Allpress,M
8514,Bond,Allred,M
8515,Chuck,Allred,M
8516,Claud,Allred,M
8517,Corbin,Allred,M
8518,Dane,Allred,M
8519,Han,Allred,M
8520,Mike,Allred,M
8521,Owen,Allred,M
8522,Sammy,Allred,M
8523,David,Alls,M
8524,David,Allsberry,M
8525,Reagan,Allsbrook,M
8526,Lorenz,Allscher,M
8527,David,Allshoru,M
8528,Kenneth,Allsop,M
8529,Paul,Allsop,M
8530,John,Allsopp,M
8531,Max,Allstadt,M
8532,Andrew,Allum,M
8533,Eric,Allum,M
8534,Jeffrey,Allums,M
8535,Wayne,Allwine,M
8536,Frank,Allworth,M
8537,Christophe,Allwright,M
8538,Graeme,Allwright,M
8539,Gregg,Allwright,M
8540,Matt,Allwright,M
8541,V.,Allwörden,M
8542,David,Allyn,M
8543,Heath,Allyn,M
8544,Mathew,Allyn,M
8545,Michael,Allyn,M
8546,Patrick,Allyn,M
8547,Rob,Allyn,M
8548,Robin,Allyn,M
8549,Tony,Allyn,M
8550,William,Allyn,M
8551,Jean-Marc,Allègre,M
8552,Marc,Allégret,M
8553,Yves,Allégret,M
8554,Carl-Olof,Alm,M
8555,Geoffrey,Alm,M
8556,Gösta,Alm,M
8557,Nils,Alm,M
8558,Patrik,Alm,M
8559,Peter,Alm,M
8560,Sören,Alm,M
8561,Jon,Almaas,M
8562,Max Marius,Almaas,M
8563,José María,Almacellas,M
8564,Jorge,Almada Jr.,M
8565,Alberto,Almada,M
8566,Eagle,Almada,M
8567,Enrique,Almada,M
8568,Fernando,Almada,M
8569,Guillermo,Almada,M
8570,Horácio,Almada,M
8571,Izaías,Almada,M
8572,Joaquim,Almada,M
8573,Jorge,Almada,M
8574,José Luis (I),Almada,M
8575,José Manuel,Almada,M
8576,Julio (II),Almada,M
8577,Luis,Almada,M
8578,Marcos,Almada,M
8579,Mário,Almada,M
8580,Rick,Almada,M
8581,Sebastián,Almada,M
8582,Michel,Almadouar,M
8583,Jacinto,Almadén 'Niño de Almadén',M
8584,Agustin,Almagro,M
8585,Iván,Almagro,M
8586,Juan,Almagro,M
8587,Juan Carlos,Almagro,M
8588,Loren,Almaguer,M
8589,Miguel,Almaguer,M
8590,Richard,Alman,M
8591,David,Almandoz,M
8592,Peru,Almandoz,M
8593,Bertand,Almann,M
8594,Fidel,Almansa,M
8595,Alfredo,Almanza,M
8596,Antonio,Almanza,M
8597,Carlos,Almanza,M
8598,Robert,Almanza,M
8599,James,Almanzar,M
8600,Jim,Almanzer,M
8601,Emilio,Almanzor,M
8604,Henry,Almar,M
8605,Knud,Almar,M
8606,Adrian,Almaraz,M
8607,Justo,Almario,M
8609,Josef,Almas,M
8610,Joseph,Almas,M
8611,Jahangir,Almasi,M
8612,Shadi,Almassizadeh,M
8613,Mirhan,Almayan,M
8614,Mike,Almayehu,M
8615,Michael,Almaz,M
8616,Noam,Almaz,M
8617,Randy,Almazon,M
8618,Oleg,Almazov,M
8619,Alejandro,Almazán,M
8620,Alonso,Almazán,M
8621,Humberto,Almazán,M
8622,Roberto,Almazán,M
8623,Víctor,Almazán,M
8624,Gunnar,Alme,M
8625,Lasse,Almebäck,M
8626,Ronaldo,Almeida Filho,M
8627,Genésio,Almeida Jr.,M
8628,Roberto,Almeida Jr.,M
8629,Adolfo,Almeida,M
8630,Adriano,Almeida,M
8631,Al,Almeida,M
8632,Alexandre,Almeida,M
8633,Alfredo (I),Almeida,M
8635,Altino,Almeida,M
8636,Andrés,Almeida,M
8637,Antonio V.,Almeida,M
8638,António,Almeida,M
8640,Antônio Carlos,Almeida,M
8641,Carlos,Almeida,M
8642,Corey,Almeida,M
8643,Cory,Almeida,M
8644,Cyril,Almeida,M
8645,David,Almeida,M
8646,Enrique,Almeida,M
8647,Fernando (I),Almeida,M
8649,Haroldo,Almeida,M
8650,Henrique,Almeida,M
8651,Hernani,Almeida,M
8652,Joaquim,Almeida,M
8653,Joaquín,Almeida,M
8654,José (II),Almeida,M
8655,José (III),Almeida,M
8656,José Luis,Almeida,M
8657,João,Almeida,M
8658,João Emílio,Almeida,M
8659,Junior,Almeida,M
8660,Laurindo,Almeida,M
8661,Luis,Almeida,M
8662,Luiz,Almeida,M
8663,Manuca,Almeida,M
8664,Marcelino,Almeida,M
8665,Marcelo,Almeida,M
8666,Marcio,Almeida,M
8667,Mauro,Almeida,M
8668,Mauro José Diniz,Almeida,M
8669,Márcio da Silva,Almeida,M
8670,Onildo,Almeida,M
8671,Otílio,Almeida,M
8672,Philippe,Almeida,M
8673,Rafael,Almeida,M
8674,Raúl,Almeida,M
8675,Roberto (I),Almeida,M
8676,Roberto (II),Almeida,M
8677,Roberto (III),Almeida,M
8678,Rufino,Almeida,M
8679,Sebastião,Almeida,M
8680,Vitelio,Almeida,M
8681,Waldir,Almeida,M
8682,Walter,Almeida,M
8683,Átila,Almeida,M
8684,Tito,Almejeiras,M
8685,Fernando,Almela,M
8686,Cecilio,Almenara,M
8687,Alejandro,Almenares,M
8688,Ramón,Almenares,M
8689,Val,Almendarez,M
8691,Johnny,Almendra,M
8692,Pedro,Almendra,M
8693,Coco,Almendras,M
8694,Domingo,Almendro,M
8695,Germán,Almendros,M
8696,Néstor,Almendros,M
8697,Óscar Javier,Almengor,M
8698,Lloyd,Almenora,M
8699,Mario,Almer,M
8700,Màrio,Almer,M
8701,Walter,Almer,M
8702,Luís,Almerindo,M
8703,Santiago,Almeyda,M
8704,Folke,Almgren,M
8705,Kristian,Almgren,M
8706,Martin,Almgren,M
8707,Sven (I),Almgren,M
8708,Tomas,Almgren,M
8709,Kalen,Almindinger,M
8710,Lelic,Almir,M
8711,Enrique,Almirante,M
8712,Ernesto,Almirante,M
8713,Giacomo,Almirante,M
8714,Luigi,Almirante,M
8715,Mario,Almirante,M
8716,Giuseppe,Almirante-Manzini,M
8717,José,Almiron,M
8718,Gabriel,Almirón,M
8719,Jorge,Almirón,M
8720,Haim,Almkeis,M
8721,Charlie,Almlöf,M
8722,Kalle,Almlöw,M
8723,Archie,Almodovar,M
8724,Robert,Almodovar,M
8725,Agustín,Almodóvar,M
8726,Cristino,Almodóvar,M
8727,Kevin,Almodóvar,M
8728,Pedro,Almodóvar,M
8729,Aharon,Almog,M
8730,Meir,Almog,M
8731,John,Almon,M
8732,Brent,Almond,M
8733,Danny,Almond,M
8734,Ed,Almond,M
8735,George,Almond,M
8736,Mat,Almond,M
8737,Matt,Almond,M
8738,Matthew James,Almond,M
8739,Peter O.,Almond,M
8740,Ralph,Almond,M
8741,Richard,Almond,M
8742,Merrault,Almoner,M
8743,Kieth,Almoney,M
8744,Juan Maria,Almonte,M
8745,Marcelo,Almonte,M
8746,Rosario,Almontes,M
8747,Tchaka,Almoravids,M
8748,Antonio,Almorza,M
8749,Francisco,Almorza,M
8750,Antonio,Almorós,M
8751,Raphaël,Almosni,M
8752,Casper,Almquist,M
8753,Dean L.,Almquist,M
8754,Eric,Almquist,M
8755,Gregg,Almquist,M
8756,Bertil,Almqvist,M
8757,Gunnar,Almqvist,M
8758,Howlin' Pelle,Almqvist,M
8759,Lennart,Almqvist,M
8761,Tage,Almqvist,M
8762,Björn,Almroth,M
8763,Ricardo,Alms,M
8764,Jonas,Almstrup,M
8765,Jimmy,Almström,M
8766,Albert,Almási,M
8767,József,Almási,M
8768,Sándor,Almási,M
8769,Reidar,Almås,M
8770,Pierre,Almètte,M
8771,Andreas,Almén,M
8772,Ponziano,Alnarte,M
8773,Anders,Alnemark,M
8774,Yannick,Alnet,M
8775,Kürsat,Alniaçik,M
8776,Raik,Alniaçik,M
8777,Arnulf,Alnæs,M
8778,Karsten,Alnæs,M
8779,Chris,Alo,M
8780,Esela,Alo,M
8781,Frank,Alo,M
8782,Raul,Aloazar,M
8783,Edwin,Alofs,M
8784,Jan,Alofs,M
8785,The,Aloha Islanders,M
8786,Jose,Aloha,M
8788,Franco,Aloisi,M
8789,John,Aloisi,M
8790,Rocco,Aloisi,M
8791,Craig,Aloiso,M
8792,Master,Alok,M
8793,Turan,Alok,M
8794,Sandy,Alomar Jr.,M
8795,Carlos,Alomar,M
8796,Amit,Alon,M
8797,Gadi,Alon,M
8798,Gil,Alon,M
8799,Noam,Alon,M
8800,Ray,Alon,M
8801,Roy,Alon,M
8802,Shlomi,Alon,M
8803,Uri,Alon,M
8804,René,Alone,M
8805,Jarmo,Alonen,M
8806,Jorma,Alonen,M
8807,Emanuel,Alongi,M
8808,Alon,Aloni,M
8809,Micky,Aloni,M
8810,Yitzhak,Aloni,M
8811,Zohar,Aloni,M
8812,Victor,Alonso Bosman,M
8813,José,Alonso Cano,M
8814,César,Alonso Cortés,M
8815,Diego,Alonso Gómez,M
8816,José-Luis,Alonso Hernandez,M
8817,Rafael,Alonso Naranjo,M
8818,Isidro,Alonso Nava,M
8819,José María,Alonso Pesquera,M
8820,J.,Alonso Vaz,M
8821,Abel,Alonso,M
8822,Abraham,Alonso,M
8823,Agustín,Alonso,M
8824,Alberto (I),Alonso,M
8825,Alberto (III),Alonso,M
8826,Alejandro (I),Alonso,M
8827,Alejandro (III),Alonso,M
8828,Alex,Alonso,M
8829,Alfredo,Alonso,M
8830,Andoni,Alonso,M
8831,Antonio (II),Alonso,M
8832,Armando,Alonso,M
8833,Arsenio,Alonso,M
8835,Carlo,Alonso,M
8837,Carlos (III),Alonso,M
8838,Carlos (IV),Alonso,M
8839,Carmelo,Alonso,M
8840,Chito,Alonso,M
8841,Daniel,Alonso,M
8842,Dimas,Alonso,M
8843,Emiliano,Alonso,M
8844,Emilio (II),Alonso,M
8845,Enrique,Alonso,M
8846,Enrique G.,Alonso,M
8847,Ernesto,Alonso,M
8848,Fernando (I),Alonso,M
8850,Francisco (I),Alonso,M
8851,Félix,Alonso,M
8852,Gabriel,Alonso,M
8853,Gregorio,Alonso,M
8854,Héctor,Alonso,M
8855,Ismael,Alonso,M
8856,Iván,Alonso,M
8857,Jesús (II),Alonso,M
8858,Joachik,Alonso,M
8859,Joaquín,Alonso,M
8860,Johnny,Alonso,M
8861,Jorge Luis,Alonso,M
8862,José (I),Alonso,M
8863,José (III),Alonso,M
8864,José Luis (I),Alonso,M
8865,José López,Alonso,M
8866,José Manuel,Alonso,M
8867,Juan (I),Alonso,M
8868,Juan Carlos,Alonso,M
8869,Juan Luis,Alonso,M
8870,Juanito,Alonso,M
8871,Julian,Alonso,M
8872,Julio,Alonso,M
8873,Laz,Alonso,M
8874,Luis,Alonso,M
8875,Luis Esteban,Alonso,M
8876,Luis Miguel,Alonso,M
8877,Manoel,Alonso,M
8878,Manuel (I),Alonso,M
8879,Manuel (II),Alonso,M
8880,Marcelo (II),Alonso,M
8881,Marcelo (III),Alonso,M
8882,Mario,Alonso,M
8883,Miguel (I),Alonso,M
8884,Miguel (II),Alonso,M
8885,Odón,Alonso,M
8886,Oscar (II),Alonso,M
8887,Oscar (III),Alonso,M
8888,Pablito,Alonso,M
8889,Pablo (I),Alonso,M
8890,Paco (I),Alonso,M
8891,Paco (II),Alonso,M
8892,Paquito,Alonso,M
8893,Patxi,Alonso,M
8894,Pedro (I),Alonso,M
8895,Rafael,Alonso,M
8896,Ramiro,Alonso,M
8897,Ramón,Alonso,M
8898,Ricardo (I),Alonso,M
8899,Rodrigo,Alonso,M
8900,Román,Alonso,M
8901,Santiago,Alonso,M
8902,Señor,Alonso,M
8903,Steve,Alonso,M
8904,Steven,Alonso,M
8905,Tito,Alonso,M
8906,Tomás,Alonso,M
8907,Zacarías,Alonso,M
8908,Ángel (II),Alonso,M
8909,Ángel (III),Alonso,M
8910,Óscar,Alonso,M
8911,Frank S.,Alonzi,M
8912,Jesús,Alonzo Jr.,M
8913,Anthony,Alonzo,M
8914,Axel,Alonzo,M
8915,Cecil,Alonzo,M
8916,Chinggoy,Alonzo,M
8917,Claudio,Alonzo,M
8918,Ed,Alonzo,M
8919,Edmundo,Alonzo,M
8920,Gilbert,Alonzo,M
8922,John A.,Alonzo,M
8923,Jorge,Alonzo,M
8924,Mike,Alonzo,M
8925,Robert,Alonzo,M
8926,Steven,Alonzo,M
8927,Aldo,Alori,M
8928,Dominique,Alori,M
8929,Andre,Aloshine,M
8930,Gregory R.,Alosio,M
8931,Ryan,Alosio,M
8932,Giuseppe,Alotta,M
8933,Jay,Alou Jr.,M
8934,Matty,Alou,M
8935,Moises,Alou,M
8936,Salah,Alouba,M
8937,Cherif,Alouini,M
8938,Ata,Alovov,M
8939,Lyuta,Aloyev,M
8940,Michael,Aloyian,M
8941,Ricardo,Aloísio,M
8942,Emanuel,Alp,M
8943,Hüseyin,Alp,M
8944,Jacob,Alp,M
8945,Çetin,Alp,M
8946,Saim,Alpago,M
8947,Erol,Alpagut,M
8948,Giray,Alpan,M
8949,Zeki,Alpan,M
8950,Memduh,Alpar,M
8951,Mümtaz,Alpaslan,M
8952,Neville,Alpass,M
8953,Hans,Alpassy,M
8954,Johnny,Alpaugh,M
8955,David,Alpay,M
8956,Akbulat,Alpayev,M
8957,Magomed,Alpayev,M
8958,Bakhitzhan,Alpeisov,M
8959,Emin,Alper,M
8960,Eugene,Alper,M
8961,Gary,Alper,M
8962,Martin,Alper,M
8963,Murray,Alper,M
8964,Robert,Alper,M
8965,Jeffe,Alperi,M
8966,Brad,Alperin,M
8967,Eric,Alperin,M
8968,Harvey J.,Alperin,M
8969,Ya'akov,Alperin,M
8970,Aaron,Alpern,M
8971,Zeke,Alpern,M
8972,D.,Alperov,M
8973,Gar,Alperovitz,M
8974,Michael,Alperowitz,M
8975,Ben,Alpers,M
8976,Jonathan Lawrence,Alpers,M
8977,Philip,Alpers,M
8978,Philip,Alperson,M
8979,Arnie,Alpert,M
8980,Barry,Alpert,M
8981,David,Alpert,M
8982,Dennis,Alpert,M
8983,Dennis C.,Alpert,M
8984,Glenn,Alpert,M
8985,Gregory,Alpert,M
8986,Herb,Alpert,M
8987,John,Alpert,M
8988,Michael (I),Alpert,M
8989,Mike,Alpert,M
8990,Mike J.,Alpert,M
8991,Sid,Alpert,M
8992,Stephen,Alpert,M
8993,Steve,Alpert,M
8994,Trigger,Alpert,M
8996,Franco,Alpestre,M
8997,Jacky,Alpha,M
8998,Jose,Alpha,M
8999,Sam,Alpha,M
9000,Carel,Alphenaar,M
9001,Cyprian,Alphonse,M
9002,Kevin,Alphonso,M
9003,Luiz,Alphonsus,M
9004,Domenico,Alpi,M
9005,Fiorenzo R.,Alpi,M
9006,Roberto,Alpi,M
9007,Pedro,Alpiarça,M
